;;;;;;;;;;;;;;;;;;
"Абдулхаев Фаррух";;;;;;;;;;;;;;;;;;
"Price List";;;;;;;;;;;;;;;;;;
"03 окт 2024";;;;;;;;;;;;;;;;;;
"в„–";"Code";"Barcode";"Name";"Qty per Box";"Card Number";"Balance";"Your order";"Price Type: Акция";"Акция with margin";"Price Type: Возврат";"Возврат with margin";"Price Type: При 100% Оплате (перечисление)";"При 100% Оплате (перечисление) with margin";"Price Type: Цена договорная (перечисление)";"Цена договорная (перечисление) with margin";"Expiry Date";"Группа";"Producer"
"3123";"03004252014001001";;"Пантесепт супп. 16мг/100мг №10";"108";"0541823";"91";;;;;;"98803";"98803";"101858";"101858";"01.07.2025";"НДС";"Рубикон/Беларусь"
"3124";"03004411022004001";;"Ибуфлекс супп.рект.60мг№10";"180";"0232723";"8";;;;;;"33233";"33233";"34261";"34261";"01.10.2025";"НДС";"Рубикон/Беларусь"
"3125";"03004999078002001";;"Ибуфлекс таб.400мг№20";"144";"0220124";"13";;;;;;"31540";"31540";"32515";"32515";"01.01.2026";"НДС";"Рубикон/Беларусь"
"3126";"A31926";;"Ксило-Норм с ментол и эвкалиптовым маслом спрей наз. 1,0мг/мл 10мл №1";"180";"0300424";"38";;;;;;"24857";"24857";"25626";"25626";"01.12.2026";"НДС";"Рубикон/Беларусь"
"3127";"A33407";;"Ксило-Норм спрей наз. 1,0мг/мл 10мл №1";"180";"0310424";"94";;;;;;"21867";"21867";"22543";"22543";"01.12.2026";"НДС";"Рубикон/Беларусь"
"Самсон Мед";;;;;;;;;;;;;;;;;;
"3128";"03004285034005001";;"Сампрост лиоф р-р 5мг №10";"100";"20324";"103";;;;;;"144322";"144322";"148786";"148786";"01.03.2027";"НДС";"Самсон Мед/Россия"
"3129";"03004913001001001";;"Цитохром С р-р 10мг №5";"100";"40623";"54";;;;;;"496939";"496939";"512308";"512308";"01.06.2026";"НДС";"Самсон Мед/Россия"
"Сантэн";;;;;;;;;;;;;;;;;;
"3130";"03004464001006000";;"Катионорм кап.глаз.эмульсия10мл№1";"112";"SZ386";"89";;;;;;"126840";"126840";"130763";"130763";"01.07.2026";"НДС";"Сантэн/Финляндия"
"3131";"03004579005003001";;"Тафлотан гл.кап.15мкг/мл2.5мл№1";"330";"TPP01801";"23";;;;;;"113001";"113001";"116496";"116496";"01.03.2026";"НДС";"Сантэн/Финляндия"
"Серебряное Сияние";;;;;;;;;;;;;;;;;;
"3132";"A23094";;"Антисептический Спрей Лосьон космет. 99мл.№1";"1";"0210320";"1164";;;;;;"5975";"5975";"6160";"6160";"01.03.2025";"НДС";"Серебряное Сияние/Россия"
"Синтез";;;;;;;;;;;;;;;;;;
"3133";"03004180001017001";"4602565012038";"Амлорус таб. 10мг №30";"216";"180224";"216";;;;;;"13716";"13716";"14140";"14140";"01.02.2029";"НДС";"Синтез/Россия"
"3134";"03004199001015001";;"Клотримазол мазь 1% 20г.";"110";"290424";"1279";;;;;;"5234";"5234";"5396";"5396";"01.04.2026";"НДС";"Синтез/Россия"
"3135";"03004012001058001";;"Омепразол капс. 20мг №30";"80";"170324";"46";;;;;;"8289";"8289";"8545";"8545";"01.03.2027";"НДС";"Синтез/Россия"
"3136";"A53944";;"Бициллин-3 пор.д/приг сусп.д/в/м введ. 600000ЕД №50";"8";"110624";"1";;;;;;"430839";"430839";"444163";"444163";"01.06.2027";"НДС";"Синтез/Россия"
"3137";"03004309005010001";;"Бициллин-5 пор.д/приг. суспензии д/в/м введ.1200000ЕД+300000ЕД фл. №50";"8";"90324";"26";;;;;;"588446";"588446";"606645";"606645";"01.03.2027";"НДС";"Синтез/Россия"
"3138";"03004175001003001";;"Ведикардол таб. 12,5мг №30";"1";"30820";"1";;;;;;"12766";"12766";"13160";"13160";"01.08.2025";"НДС";"Синтез/Россия"
"3139";"03004245004006002";;"Диклофенак-Акос гель д/наруж. 5% 30г";"72";"4230524";"28";;;;;;"25787";"25787";"26584";"26584";"01.05.2027";"НДС";"Синтез/Россия"
"3140";"03004411001019001";;"Ибупрофен-Акос таб.400мг№20";"100";"2180424";"504";;;;;;"9998";"9998";"10307";"10307";"01.04.2027";"НДС";"Синтез/Россия"
"3141";"03004499003040002";;"Пирацетам р-р в/в и в/м введ. 200мг 5мл №10 амп.";"48";"130524";"2947";;;;;;"11976";"11976";"12347";"12347";"01.05.2029";"НДС";"Синтез/Россия"
"3142";"A34984";;"Цефазолин-АКОС пор. д/приг. р-ра 1г №50";"8";"1370424";"1038";;;;;;"237570";"237570";"244918";"244918";"01.04.2027";"НДС";"Синтез/Россия"
"3143";"03004326002082002";;"Ципрофлоксацин таб 500мг №10";"60";"250524";"602";;;;;;"8634";"8634";"8901";"8901";"01.05.2029";"НДС";"Синтез/Россия"
"3144";"03004326002082003";;"Ципрофлоксацин таб. 250мг №10";"108";"190524";"628";;;;;;"3801";"3801";"3919";"3919";"01.05.2029";"НДС";"Синтез/Россия"
"Софарма-Болгария";;;;;;;;;;;;;;;;;;
"3145";"03004419009002002";;"Индометацин Софарма таб. №30";"300";"110А24";"3217";;;;;;"10020";"10020";"10330";"10330";"01.01.2029";"НДС";"Софарма-Болгария/Болгария"
"3146";"03004419009002001";;"Индометацин-Софарма мазь 10% 40г";"200";"434B24";"185";;;;;;"20161";"20161";"20785";"20785";"01.02.2027";"НДС";"Софарма-Болгария/Болгария"
"3147";"03004030032001001";;"Карсил форте кап. 90мг №30";"105";"106С23";"5";;;;;;"77547";"77547";"79945";"79945";"01.03.2026";"НДС";"Софарма-Болгария/Болгария"
"3148";"03004501003002001";;"Нивалин 1мг/мл 1мл №10";"126";"116B24";"8";;;;;;"109537";"109537";"112925";"112925";"01.02.2029";"НДС";"Софарма-Болгария/Болгария"
"3149";"03004501003002003";;"Нивалин 2,5мг/мл 1мл №10";"126";"118B24";"44";;;;;;"111812";"111812";"115270";"115270";"01.02.2029";"НДС";"Софарма-Болгария/Болгария"
"3150";"03004501003006002";;"Нивалин таб. 10мг  №20";"450";"48D23X";"54";;;;;;"241525";"241525";"248995";"248995";"01.04.2028";"НДС";"Софарма-Болгария/Болгария"
"3151";"03004076008001001";;"СофаВит таб. №20 (Витамин В комплекс)";"430";"66D23";"5";;;;;;"28324";"28324";"29200";"29200";"01.04.2026";"НДС";"Софарма-Болгария/Болгария"
"3152";"03004022008001005";;"Спазмалгон 5мл №5";"126";"301F24BV";"215";;;;;;"50416";"50416";"51975";"51975";"01.06.2027";"НДС";"Софарма-Болгария/Болгария"
"3153";"03004451006009002";;"Темпалгин таб №20";"440";"413K23";"58";;;;;;"25409";"25409";"26195";"26195";"01.08.2027";"НДС";"Софарма-Болгария/Болгария"
"3154";"03004285035001001";;"Трибестан таб №60";"160";"105L23";"151";;;;;;"347202";"347202";"357940";"357940";"01.09.2028";"НДС";"Софарма-Болгария/Болгария"
"3155";"03004593002007001";;"Фуроталгин уш.капли 5мл";"100";"201E23";"165";;;;;;"23455";"23455";"24180";"24180";"01.05.2026";"НДС";"Софарма-Болгария/Болгария"
"3156";"03004553011003001";;"Бронхолитин Айви 7мг/мл 120мл№1";"20";"422E23";"175";;;;;;"28591";"28591";"29475";"29475";"01.05.2025";"НДС";"Софарма-Болгария/Болгария"
"3157";"03004556028001001";;"Бронхолитин таб. 40мг №20";"430";"73B24Z";"18";;;;;;"35880";"35880";"36990";"36990";"01.02.2027";"НДС";"Софарма-Болгария/Болгария"
"3158";"03004071005007001";;"Деавит нео 0.5мг/мл капли для приема внутрь раствор 10мл";"1";"202D23";"11";;;;;;"34037";"34037";"35090";"35090";"01.04.2027";"НДС";"Софарма-Болгария/Болгария"
"3159";"03004564010019001";;"Софалор сироп р-р.д/приема внутрь.0,5мг/мл 120мл";"20";"417F24C";"78";;;;;;"39993";"39993";"41230";"41230";"01.06.2026";"НДС";"Софарма-Болгария/Болгария"
"СП OOO ""Samarkand England Eco-Medical""";;;;;;;;;;;;;;;;;;
"3160";"A14859";;"Арнин р-р.инф.42мг/мл.100мл№1 Аргинина г/х";"40";"03320324";"20";;;;;;"56789";"56789";"58545";"58545";"01.04.2026";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3161";"03004122003002006";;"Глюкоза 10% р-р.инф.250мл№1";"20";"08940724";"4620";;;;;;"9559";"9559";"9855";"9855";"01.08.2027";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3162";"03004122003002007";;"Глюкоза 10% р-р.инф.500мл№1";"20";"06800524";"1440";;;;;;"14162";"14162";"14600";"14600";"01.06.2027";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3163";"03004122003031003";;"Глюкоза 5%.100мл№1";"40";"10100824";"9560";;;;;;"5869";"5869";"6051";"6051";"01.09.2027";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3164";"03004122003002003";;"Глюкоза 5%.500мл№1";"20";"06440524";"1510";;;;;;"12072";"12072";"12445";"12445";"01.06.2027";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3165";"A7852";;"КМА SEEM р-р.инф.250мл.№1";"20";"01920224";"13";;;;;;"25608";"25608";"26400";"26400";"01.03.2027";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3166";"03004326008002001";;"Элфлокс(Левофлоксацин) р-р.инф.500мг/100мл№1";"40";"07660624";"9850";;;;;;"9560";"9560";"9856";"9856";"01.07.2027";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3167";"03004332001006001";;"Метронидазол р-р.инф.100мл№1";"40";"02850224";"990";;;;;;"5335";"5335";"5500";"5500";"01.03.2027";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3168";"03004121001020001";;"Натрия хлорид р-р.инф.0.9%.100мл№1";"40";"07060524";"9120";;;;;;"3735";"3735";"3850";"3850";"01.06.2027";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3169";"A8173";;"Реосорбил-SEEM р-р.инф.250мл№1";"20";"09930724";"465";;;;;;"23736";"23736";"24470";"24470";"01.08.2026";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3170";"03004118016002001";;"Рингер-Лактат 250мл.№1";"20";"08300724";"20";;;;;;"6455";"6455";"6655";"6655";"01.08.2027";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3171";"03004118016002002";;"Рингер-Лактат 500мл.№1";"20";"05960424";"1420";;;;;;"13386";"13386";"13800";"13800";"01.05.2027";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3172";"A58376";;"Аргивин р-р д/инф.42мг/мл 100мл№1";"40";"07280524";"15";;;;;;"62463";"62463";"64395";"64395";"01.06.2026";;"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3173";"A19235";;"Глюкоза 5%.200мл№1";"20";"08660724";"640";;;;;;"6616";"6616";"6821";"6821";"01.08.2027";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3174";"A35126";;"Кардиотон-LPS р-р для инфузий 100мл№1 (КМА)";"40";"13171222";"5";;;;;;"21511";"21511";"22176";"22176";"01.01.2026";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3175";"A58377";;"Карлитин р-р д/инф.100мл№1";"40";"07350624";"15";;;;;;"74957";"74957";"77275";"77275";"01.07.2026";;"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3176";"A23234";;"КМА SEEM р-р.инф.100мл.№1";"40";"03100324";"261";;;;;;"22361";"22361";"23053";"23053";"01.04.2027";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3177";"03004614007006001";;"Милкортин р-р д/инфузий 100мл (L-Arginin Левокарнитин)";"40";"07270723";"1254";;;;;;"57362";"57362";"59136";"59136";"01.08.2025";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3178";"03004121001020007";;"Натрия хлорид 0.9%.400мл№1";"20";"05700424";"720";;;;;;"6936";"6936";"7151";"7151";"01.05.2027";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3179";"A18432";;"Натрия хлорид р-р.инф.0.9%.200мл№1";"20";"09390724";"40";;;;;;"4055";"4055";"4180";"4180";"01.08.2027";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3180";"03004116004012001";;"Неогэк р-р д/инфузий 250мл №1";"20";"11291123.";"700";;;;;;"26622";"26622";"27445";"27445";"01.12.2025";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3181";"A24344";;"Парагин р-р д/инф.4,2% 100мл №1";"40";"10181023";"125";;;;;;"55097";"55097";"56801";"56801";"01.11.2025";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3182";"03004452001117001";;"Парацетамол-SEEM таб.500мг №100";"1";"2310076";"1085";;;;;;"22708";"22708";"23410";"23410";"01.11.2025";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3183";"03004162002046001";;"Пентоксим(Латрен) SEEM р-р.инф.100мл№1";"40";"07500624";"37";;;;;;"22114";"22114";"22798";"22798";"01.07.2026";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3184";"A19854";;"Реосорбил-SEEM р-р.инф.100мл№1";"40";"12091123";"2";;;;;;"19859";"19859";"20473";"20473";"01.12.2025";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3185";"A55065";;"Стрептоцид таб. 500мг №100";"1";"2401088";"6";;;;;;"14822";"14822";"15280";"15280";"01.02.2026";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3186";"A24760";;"Тинин р-р. для инфузий 100мл №1 L-Аргинин";"40";"10171023";"47";;;;;;"53578";"53578";"55235";"55235";"01.11.2025";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"3187";"A35287";;"Цитрамон таб. №100";"1";"2309054";"113";;;;;;"15181";"15181";"15650";"15650";"01.10.2025";"НДС";"СП OOO ""Samarkand England Eco-Medical""/Узбекистан"
"СП ООО ""Guliston Med Texnika""";;;;;;;;;;;;;;;;;;
"3188";"A3843";;"Шприц 5мл№1";"2000";"012";"100";;;;;;"250";"250";"258";"258";"01.01.2026";"НДС";"СП ООО ""Guliston Med Texnika""/Узбекистан"
"Татхимфармпрепараты";;;;;;;;;;;;;;;;;;
"3189";"03004138002002001";;"Эринит таб №50";"60";"80424";"2415";;;;;;"14595";"14595";"15046";"15046";"01.03.2027";"НДС";"Татхимфармпрепараты/Россия"
"Темур Мед Фарм";;;;;;;;;;;;;;;;;;
"3190";"03004999160001002";;"Бралекорд р-р д/инфузий 100мл №1";"40";"0010724";"10";;;;;;"168625";"168625";"173840";"173840";"01.07.2026";"НДС";"Темур Мед Фарм/Узбекистан"
"Техно-Фарм";;;;;;;;;;;;;;;;;;
"3191";"A57714";;"Беспонтерун крем 5% 30г (Бепантен)";"100";"002010720240626";"108";;;;;;"38480";"38480";"39670";"39670";"01.06.2026";"БАД";"Техно-Фарм/Узбекистан"
"3192";"A27901";;"Д-Кальц гранулы 75г №1";"20";"0050820230825";"6";;;;;;"39043";"39043";"40250";"40250";"01.08.2025";"БАД";"Техно-Фарм/Узбекистан"
"3193";"A27902";;"Ингалипт Форте спрей 20мл №1";"100";"01112023";"10";;;;;;"8711";"8711";"8980";"8980";"01.11.2025";"БАД";"Техно-Фарм/Узбекистан"
"3194";"A57884";;"Калгелон 20г.№1 (Калгель)";"100";"0010520240426";"57";;;;;;"22194";"22194";"22880";"22880";"01.04.2026";"БАД";"Техно-Фарм/Узбекистан"
"3195";"A27898";;"Магне В6 Форте капс. №50";"50";"0030820230825";"23";;;;;;"17024";"17024";"17550";"17550";"01.08.2025";"БАД";"Техно-Фарм/Узбекистан"
"3196";"A57713";;"Меноваза-н крем 40г";"120";"0011020231025";"61";;;;;;"15981";"15981";"16475";"16475";"01.10.2025";"БАД";"Техно-Фарм/Узбекистан"
"Узбекистан";;;;;;;;;;;;;;;;;;
"3197";"A5383";;"Трость Деревянная №1";"10";"1";"6";;;;;;"31477";"31477";"32450";"32450";"01.01.2030";"БАД";"Узбекистан/Узбекистан"
"3198";"A21936";;"Костыль Металлический №2";"10";"1";"3";;;;;;"106167";"106167";"109450";"109450";"01.01.2030";"БАД";"Узбекистан/Узбекистан"
"3199";"A54545";;"Трость 4х опорная (с ножками) №1";"1";"1";"1";;;;;;"58151";"58151";"59950";"59950";"01.01.2030";"БАД";"Узбекистан/Узбекистан"
"3200";"A35686";;"Трость Металлический №1 Регулируемая";"1";"1";"11";;;;;;"44280";"44280";"45650";"45650";"01.01.2030";"БАД";"Узбекистан/Узбекистан"
"Узгермед Фарм";;;;;;;;;;;;;;;;;;
"3201";"03004141024011001";;"Неоцинтил амп.10мл №5";"1";"010323";"20";;;;;;"65966";"65966";"68006";"68006";"01.03.2025";"НДС";"Узгермед Фарм/Узбекистан"
