;;;;;;;;;;;;;;;;;;
"Абдулхаев Фаррух";;;;;;;;;;;;;;;;;;
"Price List";;;;;;;;;;;;;;;;;;
"03 окт 2024";;;;;;;;;;;;;;;;;;
"в„–";"Code";"Barcode";"Name";"Qty per Box";"Card Number";"Balance";"Your order";"Price Type: Акция";"Акция with margin";"Price Type: Возврат";"Возврат with margin";"Price Type: При 100% Оплате (перечисление)";"При 100% Оплате (перечисление) with margin";"Price Type: Цена договорная (перечисление)";"Цена договорная (перечисление) with margin";"Expiry Date";"Группа";"Producer"
"3194";"A8494";;"СуперКальций-D3 таб.№50";"144";"01";"62";;;;;;"24468";"24468";"25225";"25225";"01.01.2025";"БАД";"ЧП ""Dora line""/Узбекистан"
"3195";"02106003001080051";;"Супер-Магний В6 таб.№50";"210";"01";"8";;;;;;"38024";"38024";"39200";"39200";"01.01.2026";"БАД";"ЧП ""Dora line""/Узбекистан"
"3196";"02106003001080016";;"Ферро-Фол капс.№30";"200";"01";"18";;;;;;"47321";"47321";"48785";"48785";"01.06.2026";"БАД";"ЧП ""Dora line""/Узбекистан"
"3197";"02106003001080010";;"Дора кальцин №15 саше";"120";"01";"5";;;;;;"59058";"59058";"60885";"60885";"01.11.2025";"БАД";"ЧП ""Dora line""/Узбекистан"
"3198";"A54376";;"Маммолин Форте капс. №90";"42";"01";"2";;;;;;"490820";"490820";"506000";"506000";"01.08.2025";"БАД";"ЧП ""Dora line""/Узбекистан"
"3199";"A23475";;"Мона форте №30 саше";"24";"01";"6";;;;;;"456171";"456171";"470279";"470279";"01.01.2026";"БАД";"ЧП ""Dora line""/Узбекистан"
"3200";"02106003001080047";;"Спен форте №30 саше";"24";"01";"31";;;;;;"455889";"455889";"469989";"469989";"01.05.2026";"БАД";"ЧП ""Dora line""/Узбекистан"
"3201";"A57984";;"Тик-Tок кап.30мл№1 (симетикон)";"1";"01";"10";;;;;;"43020";"43020";"44350";"44350";"01.06.2026";"БАД";"ЧП ""Dora line""/Узбекистан"
"3202";"02106003001080046";;"Цинк таб №20";"1";"01";"2";;;;;;"24444";"24444";"25200";"25200";"01.06.2026";"БАД";"ЧП ""Dora line""/Узбекистан"
"3203";"02106999028080013";;"Элетал-Пронатал капс. №90";"63";"01";"19";;;;;;"181390";"181390";"187000";"187000";"01.03.2026";"БАД";"ЧП ""Dora line""/Узбекистан"
"ЧП""Maxmadjon Nurafshon""";;;;;;;;;;;;;;;;;;
"3204";"A7974";;"Касторовое масло 50 мл";"40";"060924";"97";;;;;;"5820";"5820";"6000";"6000";"01.09.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3205";"02106003001155057";;"Масло абрикосовое 100мл";"40";"030724";"28";;;;;;"7707";"7707";"7945";"7945";"01.07.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3206";"02106003001155032";;"Масло виноградное 25мл";"70";"030724";"30";;;;;;"2958";"2958";"3049";"3049";"01.07.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3207";"02106003001155004";;"Масло горького миндаля 100мл";"40";"020224";"1";;;;;;"10466";"10466";"10790";"10790";"01.02.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3208";"02106003001155002";;"Масло горького миндаля 25мл";"70";"011123";"1";;;;;;"3846";"3846";"3965";"3965";"01.11.2025";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3209";"02106003001155054";;"Масло кунжутное 100мл";"40";"020524";"30";;;;;;"8408";"8408";"8668";"8668";"01.05.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3210";"02106003001155020";;"Масло облепиховое 50мл№1";"40";"060824";"468";;;;;;"5723";"5723";"5900";"5900";"01.08.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3211";"02106003001155021";;"Масло оливковое 100мл";"40";"14022023";"3";;;;;;"9661";"9661";"9960";"9960";"01.02.2025";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3212";"02106003001155009";;"Масло оливковое 25мл";"70";"290524";"6";;;;;;"3443";"3443";"3549";"3549";"01.05.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3213";"02106003001155022";;"Масло сладкого миндаля 25мл";"70";"060924";"26";;;;;;"3667";"3667";"3780";"3780";"01.09.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3214";"02106003001155023";;"Масло тыквенное 100мл";"40";"020424";"4";;;;;;"11271";"11271";"11620";"11620";"01.04.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3215";"02106003001155045";;"Масло Укропное 25мл";"70";"030724";"55";;;;;;"6364";"6364";"6560";"6560";"01.07.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3216";"02106003001155044";;"Масло Укропное 50мл";"40";"060924";"80";;;;;;"10665";"10665";"10995";"10995";"01.09.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3217";"02106003001155005";;"Масло черного тмина 100мл";"40";"060824";"120";;;;;;"12343";"12343";"12725";"12725";"01.08.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3218";"A 10359";;"Порошок из корня имбиря 100гр";"20";"030624";"4";;;;;;"13265";"13265";"13675";"13675";"01.06.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3219";"A 13778";;"Порошок из семян Чернушки 100гр";"20";"020524";"18";;;;;;"11650";"11650";"12010";"12010";"01.05.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3220";"A7820";;"Семена льна молотые 100 гр.(натуральные)";"33";"060924";"11";;;;;;"6635";"6635";"6840";"6840";"01.09.2025";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"3221";"A57584";;"Сенна листья 2гр.№15";"40";"030624";"264";;;;;;"4302";"4302";"4435";"4435";"01.06.2026";"БАД";"ЧП""Maxmadjon Nurafshon""/Узбекистан"
"Шаяна Фарм";;;;;;;;;;;;;;;;;;
"3222";"03004093001058001";;"Аз-Корни амп.1000мг/5мл№5";"160";"AC-2024";"232";;;;;;"109692";"109692";"113085";"113085";"01.08.2025";"НДС";"Шаяна Фарм/Индия"
"3223";"03004214010002001";;"Амикор амп.500мг/2мл№1";"25";"AC-2020";"588";;;;;;"37675";"37675";"38840";"38840";"01.07.2025";"НДС";"Шаяна Фарм/Индия"
"3224";"03004002005003001";;"БалгилВИ р-р инф.500мг/100мл №1 (Метронидазол)";"100";"BP573501";"18";;;;;;"19889";"19889";"20504";"20504";"01.07.2026";"НДС";"Шаяна Фарм/Индия"
"3225";"03004066004003001";;"Витарич таб.№30";"200";"VIOO92305";"37";;;;;;"62677";"62677";"64615";"64615";"01.05.2025";"НДС";"Шаяна Фарм/Индия"
"3226";"03004110002014006";;"Жифон амп.100мг/5мл№5";"144";"EM-23131";"713";;;;;;"363140";"363140";"374371";"374371";"01.07.2025";"НДС";"Шаяна Фарм/Индия"
"3227";"03004452001092002";;"Кюпен IV р-р инф.1% 100мл№1";"100";"CA543501";"1091";;;;;;"52321";"52321";"53939";"53939";"01.01.2025";"НДС";"Шаяна Фарм/Индия"
"3228";"03004419008022001";;"Кюпен гель 20г№1";"300";"UQ142";"92";;;;;;"31845";"31845";"32830";"32830";"01.08.2026";"НДС";"Шаяна Фарм/Индия"
"3229";"03004409023002001";;"Кюпен таб.№100 Парацет.+Диклофенак";"120";"UQT22111";"94";;;;;;"65470";"65470";"67495";"67495";"01.07.2026";"НДС";"Шаяна Фарм/Индия"
"3230";"03004411008009002";;"Кюпен-Юниор сусп.60мл№1";"100";"UQS2401";"698";;;;;;"24691";"24691";"25455";"25455";"01.12.2026";"НДС";"Шаяна Фарм/Индия"
"3231";"A55204";;"Кюсид-Бэби сусп.30мл№1 Симетикон";"100";"UQC2301";"339";;;;;;"47622";"47622";"49095";"49095";"01.06.2025";"НДС";"Шаяна Фарм/Индия"
"3232";"03004893003006004";;"Ливсон сусп. 60мл №1";"100";"DLAF2401";"482";;;;;;"49475";"49475";"51005";"51005";"01.01.2027";"НДС";"Шаяна Фарм/Индия"
"3233";"03004012009001001";;"Презервативы Life №3 ребристые с ароматом банана";"864";"LF012/21";"2148";;;;;;"4947";"4947";"5100";"5100";"01.05.2026";"НДС";"Шаяна Фарм/Индия"
"3234";"A25856";;"Презервативы Life №3 супер тонкие с ароматом ванили";"864";"LF004/21";"1";;;;;;"4947";"4947";"5100";"5100";"01.12.2025";"НДС";"Шаяна Фарм/Индия"
"3235";"A57847";;"Презервативы Life №3 точечные с ароматом жасмина";"864";"LF001/20";"12";;;;;;"7391";"7391";"7620";"7620";"01.01.2025";"НДС";"Шаяна Фарм/Индия"
"3236";"03004141010016001";;"Стелозин р-р 10г/100мл№1";"80";"220159";"598";;;;;;"166403";"166403";"171549";"171549";"01.01.2025";"НДС";"Шаяна Фарм/Индия"
"3237";"03004533013002001";;"Стелозин р-р 5г/100мл№1";"80";"230859";"711";;;;;;"144238";"144238";"148699";"148699";"01.07.2026";"НДС";"Шаяна Фарм/Индия"
"3238";"03004124006002001";;"Сувитол р-р.инф.200мл№1";"40";"230829";"1245";;;;;;"43402";"43402";"44744";"44744";"01.07.2026";"НДС";"Шаяна Фарм/Индия"
"3239";"A25859";;"Тест-полоски для опред. берем. BLOOMS";"50";"hCG1042305";"4613";;;;;;"3756";"3756";"3873";"3873";"01.05.2025";"НДС";"Шаяна Фарм/Индия"
"3240";"03004808001006001";;"Ультрафлокс р-р инф.100мл№1";"100";"R2060253";"2";;;;;;"22262";"22262";"22950";"22950";"01.05.2026";"НДС";"Шаяна Фарм/Индия"
"3241";"03004111002001002";;"Феромакс капс.№30";"500";"FOOO92307";"1";;;;;;"58025";"58025";"59820";"59820";"01.09.2026";"НДС";"Шаяна Фарм/Индия"
"3242";"03004284017001002";;"Циклон таб.100мг№4";"300";"DCEL2301";"413";;;;;;"30017";"30017";"30945";"30945";"01.09.2026";"НДС";"Шаяна Фарм/Индия"
"3243";"03004284017001004";;"Циклон таб.50мг№4";"300";"DCEK2301";"1166";;;;;;"21665";"21665";"22335";"22335";"01.06.2026";"НДС";"Шаяна Фарм/Индия"
"3244";"03004284016001002";;"Циклон-DX таб.100мг№4";"500";"DCEN2401";"885";;;;;;"31239";"31239";"32205";"32205";"01.12.2025";"НДС";"Шаяна Фарм/Индия"
"3245";"03004093010001001";;"Эпцин р-р.инф42мг/мл.100мл№1 L-аргинин";"80";"231193";"328";;;;;;"59426";"59426";"61264";"61264";"01.10.2026";"НДС";"Шаяна Фарм/Индия"
"ЭГИС";;;;;;;;;;;;;;;;;;
"3246";"03004501006001001";;"Алзепил таб. 10мг №28";"120";"7630C0823";"92";;;;;;"373580";"373580";"385135";"385135";"01.08.2028";"НДС";"ЭГИС/Венгрия"
"3247";"03004501006001003";;"Алзепил таб. 5мг №28";"120";"T288F1123";"3";;;;;;"202664";"202664";"208932";"208932";"01.11.2028";"НДС";"ЭГИС/Венгрия"
"3248";"03004179006002002";;"Алотендин таб. 10мг/10мг №30";"100";"7216C0723";"83";;;;;;"105997";"105997";"109275";"109275";"01.07.2028";"НДС";"ЭГИС/Венгрия"
"3249";"03004179006002010";;"Алотендин таб. 5мг/10мг №30";"200";"T373A1123";"199";;;;;;"80104";"80104";"82582";"82582";"01.11.2028";"НДС";"ЭГИС/Венгрия"
"3250";"03004179006002014";;"Алотендин таб. 5мг/5мг №30";"200";"6036C0323";"4";;;;;;"86896";"86896";"89584";"89584";"01.03.2028";"НДС";"ЭГИС/Венгрия"
"3251";"03004481002004002";;"Арипегис таб. 10мг 2х14";"1";"7433C0823";"27";;;;;;"241106";"241106";"248563";"248563";"01.08.2028";"НДС";"ЭГИС/Венгрия"
"3252";"03004233001008001";;"Бетадин ваг.супп. 200мг №14";"70";"5196A0224";"388";;;;;;"84351";"84351";"86960";"86960";"01.02.2027";"НДС";"ЭГИС/Венгрия"
"3253";"03004233001003002";;"Бетадин р-р 1000мл";"6";"7023A0124";"162";;;;;;"228624";"228624";"235695";"235695";"01.01.2027";"НДС";"ЭГИС/Венгрия"
"3254";"03004233001003003";;"Бетадин р-р 120мл";"50";"2854A1223";"541";;;;;;"65938";"65938";"67977";"67977";"01.12.2026";"НДС";"ЭГИС/Венгрия"
"3255";"03004233001003004";;"Бетадин р-р 30мл";"200";"6139A0324";"1149";;;;;;"36845";"36845";"37985";"37985";"01.03.2027";"НДС";"ЭГИС/Венгрия"
"3256";"03004496005004002";;"Велаксин 37,5мг капс №28";"100";"M52B1023";"525";;;;;;"96468";"96468";"99452";"99452";"01.10.2028";"НДС";"ЭГИС/Венгрия"
"3257";"03004496005004003";;"Велаксин 75мг капс №28";"100";"P10B0923";"380";;;;;;"198831";"198831";"204980";"204980";"01.09.2028";"НДС";"ЭГИС/Венгрия"
"3258";"03004482009002001";;"Грандаксин таб. 50мг. №20";"400";"6201B0323";"1";;;;;;"61739";"61739";"63648";"63648";"01.03.2028";"НДС";"ЭГИС/Венгрия"
"3259";"03004478003004002";;"Кетилепт таб 100мг  №60";"160";"7026B0623";"28";;;;;;"289417";"289417";"298368";"298368";"01.06.2028";"НДС";"ЭГИС/Венгрия"
"3260";"03004478003004006";;"Кетилепт таб 200мг  №60";"120";"7027A0623";"118";;;;;;"578838";"578838";"596740";"596740";"01.06.2028";"НДС";"ЭГИС/Венгрия"
"3261";"03004276001001002";;"Клостилбегит таб. №10";"200";"N29A0623";"302";;;;;;"144783";"144783";"149261";"149261";"01.06.2028";"НДС";"ЭГИС/Венгрия"
"3262";"03004429001006003";;"Милурит таб. 100мг №30";"150";"R151E1122";"45";;;;;;"27550";"27550";"28402";"28402";"01.11.2027";"НДС";"ЭГИС/Венгрия"
"3263";"03004429001006012";;"Милурит таб. 300мг №30";"150";"3147C0722";"43";;;;;;"40989";"40989";"42256";"42256";"01.07.2027";"НДС";"ЭГИС/Венгрия"
"3264";"03004191007039002";;"Розулип 10 мг №28";"120";"9032H0523";"3";;;;;;"97690";"97690";"100712";"100712";"01.05.2026";"НДС";"ЭГИС/Венгрия"
"3265";"03004191007039005";;"Розулип 20 мг №28";"120";"H278B0124";"39";;;;;;"162071";"162071";"167083";"167083";"01.01.2027";"НДС";"ЭГИС/Венгрия"
"3266";"03004108003006001";;"Сорбифер дурулес таб. 320мг.№30";"140";"H609A0424";"626";;;;;;"61722";"61722";"63631";"63631";"01.03.2027";"НДС";"ЭГИС/Венгрия"
"3267";"03004108003006002";;"Сорбифер дурулес таб.320мг №50";"140";"H569A0224";"946";;;;;;"77160";"77160";"79546";"79546";"01.01.2027";"НДС";"ЭГИС/Венгрия"
"3268";"03004493004006005";;"Стимулотон таб. 50мг. №30";"1";"P55B0424";"240";;;;;;"108868";"108868";"112235";"112235";"01.04.2029";"НДС";"ЭГИС/Венгрия"
"3269";"03004561002001003";;"Супрастин 20мг 1мл.№5";"195";"43A0923";"780";;;;;;"31329";"31329";"32298";"32298";"01.09.2028";"НДС";"ЭГИС/Венгрия"
"3270";"03004561002017001";;"Супрастин таб. 25мг. №20";"400";"6635B0523";"7";;;;;;"29014";"29014";"29911";"29911";"01.05.2028";"НДС";"ЭГИС/Венгрия"
"3271";"03004175001011007";;"Таллитон таб. 25мг №28";"150";"2825E0522";"1";;;;;;"97335";"97335";"100345";"100345";"01.05.2027";"НДС";"ЭГИС/Венгрия"
"3272";"03004175001011011";;"Таллитон таб. 6,25мг №28";"120";"T448C1123";"120";;;;;;"61361";"61361";"63259";"63259";"01.11.2028";"НДС";"ЭГИС/Венгрия"
"3273";"03004184005001002";;"Хартил таб. 10мг. №28";"120";"4181B1122";"38";;;;;;"56556";"56556";"58305";"58305";"01.11.2024";"НДС";"ЭГИС/Венгрия"
"3274";"03004184005001001";;"Хартил таб. 5мг. №28";"120";"5316B0123";"27";;;;;;"57880";"57880";"59670";"59670";"01.01.2025";"НДС";"ЭГИС/Венгрия"
"3275";"03004478002008001";;"Эголанза таб. 10мг №28";"1";"2420C0424";"126";;;;;;"145690";"145690";"150196";"150196";"01.04.2029";"НДС";"ЭГИС/Венгрия"
"3276";"03004478003004007";;"Кетилепт таб 25мг №30";"1";"7053E0623";"200";;;;;;"52433";"52433";"54055";"54055";"01.06.2028";"НДС";"ЭГИС/Венгрия"
"3277";"A55646";;"Розулип Плюс капс. 10мг/10мг №60";"1";"T006B0823";"13";;;;;;"357671";"357671";"368733";"368733";"01.08.2026";"НДС";"ЭГИС/Венгрия"
"3278";"A55868";;"Розулип Плюс капс. 20мг/10мг №60";"1";"1914C0124";"213";;;;;;"404374";"404374";"416880";"416880";"01.01.2027";"НДС";"ЭГИС/Венгрия"
"3279";"03004563008029003";;"Супрастинекс  таб. 5мг №30";"210";"6856B0623";"39";;;;;;"71698";"71698";"73915";"73915";"01.06.2028";"НДС";"ЭГИС/Венгрия"
"3280";"03004563008023001";;"Супрастинекс капли для приема внутрь 5мг/мл 20мл";"100";"7165A0124";"752";;;;;;"70701";"70701";"72887";"72887";"01.01.2028";"НДС";"ЭГИС/Венгрия"
"Эко-Проект";;;;;;;;;;;;;;;;;;
"3281";"A29018";;"Йод капли 30мл (IODO)";"1";"HF004";"30";;;;;;"112782";"112782";"116270";"116270";"01.06.2027";"БАД";"Эко-Проект/Россия"
"Экофарм";;;;;;;;;;;;;;;;;;
"3282";"03004353114001002";;"Протефлазид капли 30мл №1";"35";"211223A";"35";;;;;;"335250";"335250";"345619";"345619";"01.12.2026";"НДС";"Экофарм/Украина"
"Эллара, Россия";;;;;;;;;;;;;;;;;;
"3283";"03004353112001001";;"Панавир р-р 0,04мг/мл 5мл №5";"90";"010224";"1521";;;;;;"576034";"576034";"593850";"593850";"01.02.2029";"НДС";"Эллара, Россия/Россия"
